取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","イカうに焼","","",780,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,6,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","いいちこ","","",2300,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,7,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","サーモンエビ巻サラダ","","",1000,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424172009000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,1,0,0,-,0,53848CA5F8404DD285F0214C4A57E057,
RB0120170424204625000,2017/04/24,21:30:21,4800,4500,355,5000,0,0,0,0,0,0,0,0,200,0,-3,1,8,00:43:56,"カウンター9",0002,"中山 洋子","にぎり","上にぎり","","",1350,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,"未設定"
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","豊盃 特別純米","","",680,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0120170424204625000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",880,1,0,0,-,0,7CA8E3E4EDEA4A5C8C026BF5E39B5AAC,
RB0320170424193612000,2017/04/24,21:47:05,34430,33870,2550,0,0,0,0,0,0,0,0,34430,0,0,-9,5,19,02:10:52,"テーブル5，テーブル6",0002,"中山 洋子","お好みにぎり","にぎり350","","",350,5,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,"未設定"
RB0320170424193612000,,,,,,,,,,,,,,,,,,,,,,,,"コース","寿(ことぶき)_飲み放題付","","",5000,5,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,
RB0320170424193612000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",780,2,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,
RB0320170424193612000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,
RB0320170424193612000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","越乃景虎 名水仕込特別純米","","",680,2,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,
RB0320170424193612000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","〆張鶴 吟醸酒","","",880,4,0,0,-,0,67AFD61CCEEB42AFBD540E0A92D8B4CD,
000220170424215148930,2017/04/24,21:52:25,2900,2900,214,10000,0,0,0,0,0,0,0,0,7100,0,0,1,7,00:00:00,"伝票00020257",0002,"中山 洋子","お好みにぎり","細巻450","","",450,6,0,0,-,0,6897D77E81AB4824BADA0D9703817362,"未設定"
000220170424215148930,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折200","","",200,1,0,0,-,0,6897D77E81AB4824BADA0D9703817362,
RB0120170424190432000,2017/04/24,21:55:59,9800,9190,725,10000,0,0,0,0,0,0,0,0,200,0,-6,2,16,02:51:27,"テーブル1",0002,"中山 洋子","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,"未設定"
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1200,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","あぶりにぎりセット","","",1050,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,4,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,3,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190432000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,1D0D2E20E9F2418AB7A954117143A797,
RB0120170424190422000,2017/04/24,21:58:20,7980,7560,591,8030,0,0,0,0,0,0,0,0,50,0,-8,2,21,02:53:58,"カウンター1，カウンター2",0002,"中山 洋子","お好みにぎり","にぎり130","","",130,2,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,"未設定"
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,3,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,3,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","柚子酢サワー","","",380,4,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0120170424190422000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,2,0,0,-,0,9CCE4FCCCEE04B6D9137DE6B7BD95DE4,
RB0320170424202950000,2017/04/24,21:59:58,34010,31810,2519,40000,0,0,0,0,0,0,0,0,5990,0,-4,5,38,01:30:08,"テーブル3，テーブル4",0002,"中山 洋子","お造り","おまかせ刺身盛","","",2900,2,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,"未設定"
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","活たこ刺","","",780,1,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","天婦羅盛","","",1200,2,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせにぎり","","",2600,3,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,3,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,5,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","レモンサワー","","",380,5,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,5,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,1,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","生レモンサワー","","",480,1,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,5,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","イカ三点盛り","","",800,1,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
RB0320170424202950000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,BB70937D222549E6BC34E4E983CD7C0A,
000220170424221403758,2017/04/24,22:38:57,1000,1000,74,0,0,0,0,0,0,0,0,1000,0,0,0,1,1,00:00:00,"伝票00020258",0002,"中山","出前","コスモ","","",1000,1,0,0,-,0,32D7DA3A49A54B439D43FB7B7F1ED328,"未設定"
RB0120170425001712000,2017/04/25,01:39:57,9310,8730,689,9310,0,0,0,0,0,0,0,0,0,0,-6,3,17,01:22:45,"テーブル2",0002,"中山","焼き物","銀だら照り焼","","",900,3,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,"未設定"
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","茶碗蒸し","","",500,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,2,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425001712000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",500,1,0,0,-,0,FE87DCDFDF634CA39F473D879CA42430,
RB0120170425021507000,2017/04/25,03:26:46,9620,9220,712,10000,0,0,0,0,0,0,0,0,380,0,0,2,27,01:11:39,"テーブル1",0002,"中山","お造り","真つぶ貝刺","","",900,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,"未設定"
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,3,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,3,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,5,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,2,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","ノンアルコールビール","","",380,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021507000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1000,1,0,0,-,0,A823E2A3E6084E4E8443FFFC13DD09FA,
RB0120170425021503000,2017/04/25,03:29:15,5540,5130,410,5540,0,0,0,0,0,0,0,0,0,0,0,1,7,01:14:12,"カウンター2",0002,"中山","にぎり","上にぎり","","",1350,1,0,0,-,0,3AC8C99608D2415185D23D466DF7386D,"未設定"
RB0120170425021503000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,4,0,0,-,0,3AC8C99608D2415185D23D466DF7386D,
RB0120170425021503000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,3AC8C99608D2415185D23D466DF7386D,
RB0120170425021503000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,1,0,0,-,0,3AC8C99608D2415185D23D466DF7386D,
000220170425180728561,2017/04/25,18:07:44,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020261",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,B2DA2D4F38A04B13BF9BE0165FE96CF0,"未設定"
000220170425180754560,2017/04/25,18:08:12,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020262",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,7F2987058A9D48EBAEBBD4A032AFBA87,"未設定"
RB0120170425172755000,2017/04/25,19:00:19,10330,9620,765,11000,0,0,0,0,0,0,0,0,670,0,-3,2,14,01:32:24,"カウンター1，カウンター2",0002,"中山","焼き物","穴子白焼","","",1200,1,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,"未設定"
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,2,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",980,2,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",980,1,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
RB0120170425172755000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,3,0,0,-,0,DFD8BB45968F4B88B8A1B336FC8D9DCB,
000220170425201359201,2017/04/25,20:15:56,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020263",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,C0CDDF510EED49BC9FA956C18FACBFF7,"未設定"
RB0120170425184614000,2017/04/25,20:24:45,7730,7590,572,10730,0,0,0,0,0,0,0,0,3000,0,-7,2,29,01:38:31,"テーブル1",0002,"中山","お造り","焼明太子","","",780,1,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,"未設定"
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,1,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,5,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,3,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,6,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,2,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425184614000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,ECFDD1DF4CA1412D9B4B727092A417A3,
RB0120170425192141000,2017/04/25,20:28:35,8690,8220,643,10000,0,0,0,0,0,0,0,0,1310,0,-1,2,19,01:06:54,"カウンター1，カウンター2",0002,"中山","にぎり","特上にぎり","","",1850,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,"未設定"
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","麒麟山 吟醸辛口","","",880,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425192141000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,4ECEF26B1E804246B7A893FB7700AB44,
RB0120170425173409000,2017/04/25,20:31:55,12700,12010,940,0,0,0,0,0,0,0,0,12700,0,0,0,2,24,02:57:46,"カウンター5，カウンター6",0002,"中山","焼き物","かきバター焼","","",780,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,"未設定"
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","げそ磯辺揚","","",650,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","麒麟山 吟醸辛口","","",880,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","蘭              ","","",550,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","黒伊佐錦        ","","",550,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,4,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","軍艦三種にぎり","","",750,2,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","光物三種にぎり","","",500,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","イカ三種にぎり","","",400,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",700,1,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425173409000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",650,2,0,0,-,0,66362C6A634B4F44AA7CF7D3F6D613EE,
RB0120170425191545000,2017/04/25,20:55:48,22750,21200,1685,0,0,0,0,0,0,0,0,22750,0,0,-5,4,32,01:40:03,"テーブル5",0002,"中山","お造り","おまかせ刺身盛","","",2900,2,0,0,-,0,E063362ADEE44808B1C929023244183C,"未設定"
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","天婦羅盛","","",1200,2,0,0,-,0,E063362ADEE44808B1C929023244183C,
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,5,0,0,-,0,E063362ADEE44808B1C929023244183C,
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","いいちこ        ","","",500,6,0,0,-,0,E063362ADEE44808B1C929023244183C,
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,E063362ADEE44808B1C929023244183C,
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,7,0,0,-,0,E063362ADEE44808B1C929023244183C,
RB0120170425191545000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","軍艦三種にぎり","","",750,2,0,0,-,0,E063362ADEE44808B1C929023244183C,
